order_id,product_id,quantity,unit_price,discount_pct,gross_sales,discount_amount,net_sales,product_cost,shipping_cost,fulfillment_cost,gross_profit_before_marketing,profit,profit_margin_pct
O009233,P0007,2,15044.28,4.92,30088.56,1480.36,28608.2,22612.6,435.82,326.14,5559.7800000000025,5233.64,18.29
O009233,P0040,3,3411.56,5.68,10234.68,581.33,9653.35,8275.14,59.97,47.32,1318.240000000001,1270.92,13.17
O009234,P0070,4,137.81,12.21,551.24,67.31,483.93,337.04,284.76,217.49,-137.87,-355.36,-73.43
O009235,P0011,1,10003.14,8.3,10003.14,830.26,9172.88,6245.51,153.61,119.84,2773.759999999999,2653.92,28.93
O009235,P0010,3,5075.1,32.0,15225.3,4872.1,10353.2,10666.56,144.3,107.57,-457.6599999999988,-565.23,-5.46
O009235,P0087,2,1769.45,4.86,3538.9,171.99,3366.91,2252.8,257.63,165.32,856.4799999999997,691.16,20.53
O009236,P0018,2,358.1,32.0,716.2,229.18,487.02,558.96,536.87,460.32,-608.8100000000001,-1069.13,-219.52
O009236,P0007,2,15044.28,7.91,30088.56,2380.01,27708.55,22612.6,409.27,269.91,4686.68,4416.77,15.94
O009236,P0015,2,12656.42,3.64,25312.84,921.39,24391.45,18924.62,215.15,175.72,5251.680000000002,5075.96,20.81
O009237,P0015,2,12656.42,20.75,25312.84,5252.41,20060.43,18924.62,299.47,231.31,836.3400000000013,605.03,3.02
O009238,P0103,1,457.19,31.54,457.19,144.2,312.99,335.77,514.96,343.14,-537.74,-880.88,-281.44
O009239,P0036,1,13872.57,28.19,13872.57,3910.68,9961.89,8709.67,357.64,302.04,894.5799999999994,592.54,5.95
O009239,P0007,3,15044.28,25.77,45132.84,11630.73,33502.11,33918.9,240.88,183.95,-657.6700000000009,-841.62,-2.51
O009240,P0097,1,3722.23,6.03,3722.23,224.45,3497.78,2880.16,270.71,231.71,346.91000000000037,115.2,3.29
O009241,P0005,1,466.92,19.64,466.92,91.7,375.22,305.29,358.4,311.38,-288.46999999999997,-599.85,-159.87
O009242,P0129,2,6514.2,27.34,13028.4,3561.96,9466.44,11955.92,91.96,62.5,-2581.4399999999996,-2643.94,-27.93
O009242,P0068,4,7364.4,32.0,29457.6,9426.43,20031.17,19986.96,215.04,162.99,-170.83000000000087,-333.82,-1.67
O009243,P0034,2,10596.8,16.51,21193.6,3499.06,17694.54,12682.98,273.73,192.72,4737.830000000002,4545.11,25.69
O009243,P0016,1,13825.04,6.56,13825.04,906.92,12918.12,9693.06,116.7,87.64,3108.3600000000015,3020.72,23.38
O009244,P0081,1,496.44,9.99,496.44,49.59,446.85,309.28,117.24,104.61,20.330000000000055,-84.28,-18.86
O009244,P0030,1,13469.52,8.01,13469.52,1078.91,12390.61,7910.77,473.33,358.75,4006.51,3647.76,29.44
O009244,P0101,4,4618.3,32.0,18473.2,5911.42,12561.78,12854.64,465.7,381.51,-758.5599999999988,-1140.07,-9.08
O009244,P0114,4,6215.19,13.37,24860.76,3323.88,21536.88,20021.16,43.12,35.88,1472.6000000000013,1436.72,6.67
O009245,P0011,1,10003.14,23.25,10003.14,2325.73,7677.41,6245.51,1032.07,666.87,399.8299999999997,-267.04,-3.48
O009245,P0003,7,216.76,13.62,1517.32,206.66,1310.66,1262.03,299.65,271.1,-251.01999999999987,-522.12,-39.84
O009246,P0074,1,402.44,16.73,402.44,67.33,335.11,309.55,268.91,240.46,-243.35000000000002,-483.81,-144.37
O009247,P0041,1,10224.7,31.3,10224.7,3200.33,7024.37,8532.83,241.88,169.05,-1750.3400000000001,-1919.39,-27.32
O009248,P0120,1,174.46,11.99,174.46,20.92,153.54,132.04,902.26,731.56,-880.76,-1612.32,-1050.1
O009249,P0014,2,19566.14,10.86,39132.28,4249.77,34882.51,30042.9,178.91,161.65,4660.700000000001,4499.05,12.9
O009249,P0082,2,3541.05,17.31,7082.1,1225.91,5856.19,5871.94,746.47,498.58,-762.22,-1260.8,-21.53
O009249,P0111,3,3837.79,5.76,11513.37,663.17,10850.2,8474.88,148.22,133.25,2227.1000000000017,2093.85,19.3
O009249,P0079,1,7119.23,7.62,7119.23,542.49,6576.74,4958.99,507.92,321.19,1109.83,788.64,11.99
O009250,P0018,4,358.1,15.85,1432.4,227.04,1205.36,1117.92,149.84,99.03,-62.400000000000176,-161.43,-13.39
O009250,P0084,1,4981.49,14.32,4981.49,713.35,4268.14,3174.05,642.98,514.01,451.1100000000001,-62.9,-1.47
O009250,P0061,2,4727.51,30.5,9455.02,2883.78,6571.24,5849.36,71.27,56.6,650.6100000000001,594.01,9.04
O009251,P0038,3,287.13,15.25,861.39,131.36,730.03,507.6,802.63,543.73,-580.2,-1123.93,-153.96
O009251,P0045,1,1944.97,12.97,1944.97,252.26,1692.71,1267.98,43.12,38.49,381.61,343.12,20.27
O009252,P0078,1,8935.22,19.05,8935.22,1702.16,7233.06,5714.15,258.24,212.63,1260.6700000000008,1048.04,14.49
O009252,P0041,3,10224.7,29.73,30674.1,9119.41,21554.69,25598.49,167.61,120.47,-4211.410000000003,-4331.88,-20.1
O009253,P0040,1,3411.56,1.41,3411.56,48.1,3363.46,2758.38,269.26,240.45,335.81999999999994,95.37,2.84
O009254,P0013,5,4904.4,9.29,24522.0,2278.09,22243.91,14317.0,277.57,238.58,7649.34,7410.76,33.32
O009254,P0116,1,1398.9,22.72,1398.9,317.83,1081.07,872.99,198.45,162.33,9.629999999999939,-152.7,-14.12
O009255,P0066,4,461.93,14.45,1847.72,267.0,1580.72,1424.48,291.14,251.52,-134.89999999999998,-386.42,-24.45
O009255,P0013,1,4904.4,2.55,4904.4,125.06,4779.34,2863.4,389.32,323.28,1526.6200000000001,1203.34,25.18
O009255,P0118,2,187.28,16.08,374.56,60.23,314.33,253.6,43.12,31.75,17.609999999999992,-14.14,-4.5
O009256,P0094,2,7018.96,10.25,14037.92,1438.89,12599.03,8590.78,175.37,139.34,3832.88,3693.54,29.32
O009257,P0140,2,6626.25,15.95,13252.5,2113.77,11138.73,10780.98,331.86,208.57,25.889999999999986,-182.68,-1.64
O009257,P0043,3,10143.22,24.31,30429.66,7397.45,23032.21,18397.5,254.8,209.04,4379.909999999999,4170.87,18.11
O009258,P0014,1,19566.14,0.8,19566.14,156.53,19409.61,15021.45,303.56,194.41,4084.6,3890.19,20.04
O009258,P0006,3,2884.06,5.95,8652.18,514.8,8137.38,5942.25,825.0,645.72,1370.13,724.41,8.9
O009258,P0102,2,3391.79,6.07,6783.58,411.76,6371.82,4503.6,485.75,336.12,1382.4699999999993,1046.35,16.42
O009259,P0043,1,10143.22,5.0,10143.22,507.16,9636.06,6132.5,151.85,108.54,3351.7099999999996,3243.17,33.66
O009260,P0086,2,3194.84,24.4,6389.68,1559.08,4830.6,3903.02,290.37,262.07,637.2100000000004,375.14,7.77
O009260,P0023,1,586.97,5.89,586.97,34.57,552.4,437.81,191.78,164.54,-77.19000000000003,-241.73,-43.76
O009260,P0124,2,769.33,16.44,1538.66,252.96,1285.7,1360.18,204.77,130.59,-279.25,-409.84,-31.88
O009261,P0076,4,393.31,11.92,1573.24,187.53,1385.71,1218.8,333.64,235.2,-166.7299999999999,-401.93,-29.01
O009261,P0060,2,5164.73,13.99,10329.46,1445.09,8884.37,7326.26,289.47,235.32,1268.6400000000006,1033.32,11.63
O009262,P0003,3,216.76,32.0,650.28,208.09,442.19,540.87,405.77,269.38,-504.45,-773.83,-175.0
O009262,P0031,3,804.72,5.5,2414.16,132.78,2281.38,1481.49,45.63,34.53,754.2600000000001,719.73,31.55
O009263,P0022,3,15327.47,11.99,45982.41,5513.29,40469.12,29694.36,418.25,303.07,10356.510000000002,10053.44,24.84
O009264,P0011,2,10003.14,13.34,20006.28,2668.84,17337.44,12491.02,239.89,165.34,4606.529999999998,4441.19,25.62
O009264,P0098,2,3214.85,25.17,6429.7,1618.36,4811.34,4792.08,325.01,257.51,-305.7499999999998,-563.26,-11.71
O009265,P0067,3,311.59,28.87,934.77,269.87,664.9,708.36,436.41,384.6,-479.87000000000006,-864.47,-130.02
O009265,P0014,1,19566.14,7.72,19566.14,1510.51,18055.63,15021.45,231.73,187.75,2802.4500000000003,2614.7,14.48
O009266,P0072,3,388.5,7.03,1165.5,81.93,1083.57,776.64,184.59,117.41,122.33999999999995,4.93,0.45
O009266,P0001,2,11190.99,13.46,22381.98,3012.61,19369.37,14485.54,304.13,232.28,4579.699999999998,4347.42,22.44
O009266,P0013,4,4904.4,8.6,19617.6,1687.11,17930.49,11453.6,350.57,240.07,6126.3200000000015,5886.25,32.83
O009267,P0138,2,4759.13,24.3,9518.26,2312.94,7205.32,7727.82,372.21,298.79,-894.71,-1193.5,-16.56
O009268,P0010,2,5075.1,9.32,10150.2,946.0,9204.2,7111.04,126.86,113.87,1966.3000000000009,1852.43,20.13
O009268,P0039,3,336.22,7.78,1008.66,78.47,930.19,586.29,151.67,103.4,192.2300000000001,88.83,9.55
O009268,P0075,2,663.9,3.93,1327.8,52.18,1275.62,878.0,106.88,96.21,290.7399999999999,194.53,15.25
O009268,P0008,1,6092.87,6.1,6092.87,371.67,5721.2,4956.09,203.76,142.49,561.3499999999997,418.86,7.32
O009269,P0110,4,4116.21,5.48,16464.84,902.27,15562.57,11880.88,249.15,164.47,3432.5400000000004,3268.07,21.0
O009269,P0119,2,4024.67,11.08,8049.34,891.87,7157.47,5268.12,117.18,103.33,1772.1700000000003,1668.84,23.32
O009269,P0008,4,6092.87,6.03,24371.48,1469.6,22901.88,19824.36,412.12,289.76,2665.4000000000005,2375.64,10.37
O009270,P0012,3,1254.01,11.6,3762.03,436.4,3325.63,2470.95,120.39,85.28,734.2900000000003,649.01,19.52
O009270,P0133,2,293.53,16.53,587.06,97.04,490.02,393.9,210.82,169.39,-114.69999999999999,-284.09,-57.98
O009271,P0004,3,3111.76,2.94,9335.28,274.46,9060.82,6615.06,239.79,179.65,2205.9699999999993,2026.32,22.36
O009272,P0072,3,388.5,10.24,1165.5,119.35,1046.15,776.64,225.75,205.41,43.760000000000105,-161.65,-15.45
O009272,P0015,1,12656.42,12.85,12656.42,1626.35,11030.07,9462.31,586.86,424.08,980.9000000000002,556.82,5.05
O009273,P0093,1,203.4,17.22,203.4,35.03,168.37,134.92,645.8,413.81,-612.3499999999999,-1026.16,-609.47
O009273,P0054,1,13330.72,14.57,13330.72,1942.29,11388.43,9514.58,51.74,38.93,1822.1100000000004,1783.18,15.66
O009274,P0012,2,1254.01,2.92,2508.02,73.23,2434.79,1647.3,454.53,349.76,332.96000000000004,-16.8,-0.69
O009274,P0048,2,2214.82,18.61,4429.64,824.36,3605.28,3183.02,204.26,168.68,218.00000000000023,49.32,1.37
O009274,P0041,1,10224.7,22.99,10224.7,2350.66,7874.04,8532.83,130.23,91.66,-789.02,-880.68,-11.18
O009275,P0062,3,583.23,15.29,1749.69,267.53,1482.16,1162.56,210.45,167.07,109.15000000000015,-57.92,-3.91
O009276,P0028,2,22191.34,25.94,44382.68,11512.87,32869.81,28412.2,38.5,29.54,4419.109999999997,4389.57,13.35
O009276,P0073,2,11356.84,28.94,22713.68,6573.34,16140.34,17517.68,532.39,364.11,-1909.73,-2273.84,-14.09
O009276,P0003,1,216.76,13.08,216.76,28.35,188.41,180.29,143.25,99.69,-135.13,-234.82,-124.63
O009277,P0024,1,1084.37,4.74,1084.37,51.4,1032.97,885.24,138.89,110.53,8.840000000000032,-101.69,-9.84
O009277,P0068,2,7364.4,14.3,14728.8,2106.22,12622.58,9993.48,127.37,101.54,2501.7300000000005,2400.19,19.02
O009277,P0014,1,19566.14,8.86,19566.14,1733.56,17832.58,15021.45,134.89,99.57,2676.240000000001,2576.67,14.45
O009278,P0081,2,496.44,9.61,992.88,95.42,897.46,618.56,252.77,181.91,26.13000000000008,-155.78,-17.36
O009279,P0104,2,174.57,6.35,349.14,22.17,326.97,274.2,433.96,286.79,-381.18999999999994,-667.98,-204.29
O009280,P0080,2,1487.1,12.4,2974.2,368.8,2605.4,2411.82,297.38,221.32,-103.80000000000007,-325.12,-12.48
O009280,P0032,1,1019.19,19.43,1019.19,198.03,821.16,815.62,63.41,42.77,-57.87000000000003,-100.64,-12.26
O009280,P0068,2,7364.4,16.36,14728.8,2409.63,12319.17,9993.48,345.81,293.84,1979.8800000000006,1686.04,13.69
O009280,P0050,4,6519.64,24.33,26078.56,6344.91,19733.65,20606.92,174.04,118.21,-1047.3099999999968,-1165.52,-5.91
O009281,P0013,2,4904.4,20.24,9808.8,1985.3,7823.5,5726.8,206.49,187.25,1890.2099999999998,1702.96,21.77
O009282,P0089,2,3122.93,10.64,6245.86,664.56,5581.3,3852.24,382.8,263.08,1346.2600000000004,1083.18,19.41
O009282,P0008,1,6092.87,13.19,6092.87,803.65,5289.22,4956.09,114.29,90.56,218.8400000000001,128.28,2.43
O009283,P0139,2,164.91,4.19,329.82,13.82,316.0,243.04,239.0,171.05,-166.04,-337.09,-106.67
O009283,P0065,3,345.88,13.9,1037.64,144.23,893.41,619.44,242.25,158.19,31.719999999999914,-126.47,-14.16
O009283,P0006,5,2884.06,4.11,14420.3,592.67,13827.63,9903.75,463.32,402.81,3460.559999999999,3057.75,22.11
O009284,P0045,3,1944.97,10.58,5834.91,617.33,5217.58,3803.94,315.99,263.95,1097.6499999999999,833.7,15.98
O009285,P0078,2,8935.22,10.83,17870.44,1935.37,15935.07,11428.3,121.24,76.4,4385.530000000001,4309.13,27.04
O009285,P0066,1,461.93,16.15,461.93,74.6,387.33,356.12,327.86,248.69,-296.65000000000003,-545.34,-140.79
O009285,P0113,2,17008.53,5.1,34017.06,1734.87,32282.19,28130.18,157.66,135.29,3994.3499999999985,3859.06,11.95
O009285,P0003,1,216.76,1.68,216.76,3.64,213.12,180.29,333.22,252.87,-300.39,-553.26,-259.6
O009286,P0129,2,6514.2,8.15,13028.4,1061.81,11966.59,11955.92,423.14,290.57,-412.4699999999999,-703.04,-5.88
O009286,P0072,2,388.5,4.83,777.0,37.53,739.47,517.76,747.62,659.3,-525.91,-1185.21,-160.28
O009287,P0088,1,13302.92,12.02,13302.92,1599.01,11703.91,10623.83,216.34,175.12,863.7399999999999,688.62,5.88
O009288,P0132,2,294.93,15.99,589.86,94.32,495.54,423.36,289.49,205.1,-217.31,-422.41,-85.24
O009289,P0119,1,4024.67,15.13,4024.67,608.93,3415.74,2634.06,75.83,66.7,705.8499999999998,639.15,18.71
O009289,P0069,1,4748.37,16.3,4748.37,773.98,3974.39,3364.08,178.81,133.74,431.49999999999994,297.76,7.49
O009290,P0119,3,4024.67,5.88,12074.01,709.95,11364.06,7902.18,252.6,165.99,3209.2799999999993,3043.29,26.78
O009290,P0095,3,1531.41,27.85,4594.23,1279.49,3314.74,3813.45,273.21,171.93,-771.9200000000001,-943.85,-28.47
O009290,P0070,3,137.81,7.56,413.43,31.26,382.17,252.78,115.99,104.75,13.40000000000002,-91.35,-23.9
O009290,P0053,2,4435.94,6.38,8871.88,566.03,8305.85,5217.2,243.92,183.42,2844.7300000000005,2661.31,32.04
O009291,P0091,2,9185.01,6.24,18370.02,1146.29,17223.73,12278.36,100.75,63.61,4844.619999999999,4781.01,27.76
O009291,P0008,1,6092.87,22.33,6092.87,1360.54,4732.33,4956.09,681.74,529.23,-905.5000000000002,-1434.73,-30.32
O009291,P0015,3,12656.42,6.64,37969.26,2521.16,35448.1,28386.93,844.61,737.06,6216.559999999999,5479.5,15.46
O009292,P0001,1,11190.99,2.71,11190.99,303.28,10887.71,7242.77,227.97,173.12,3416.969999999999,3243.85,29.79
O009293,P0066,2,461.93,18.01,923.86,166.39,757.47,712.24,264.16,205.14,-218.93,-424.07,-55.99
O009293,P0008,5,6092.87,4.51,30464.35,1373.94,29090.41,24780.45,182.95,156.0,4127.009999999999,3971.01,13.65
O009293,P0089,2,3122.93,4.74,6245.86,296.05,5949.81,3852.24,46.95,41.67,2050.620000000001,2008.95,33.76
O009294,P0064,3,611.19,15.85,1833.57,290.62,1542.95,1244.91,38.5,34.44,259.53999999999996,225.1,14.59
O009294,P0050,4,6519.64,17.2,26078.56,4485.51,21593.05,20606.92,162.51,130.21,823.620000000001,693.41,3.21
O009294,P0115,4,1140.38,19.41,4561.52,885.39,3676.13,2704.92,123.15,96.86,848.0600000000001,751.2,20.43
O009295,P0075,1,663.9,18.95,663.9,125.81,538.09,439.0,199.7,178.01,-100.60999999999996,-278.62,-51.78
O009295,P0099,2,311.86,9.7,623.72,60.5,563.22,416.34,239.91,169.98,-93.02999999999994,-263.01,-46.7
O009295,P0009,1,13095.23,7.01,13095.23,917.98,12177.25,8114.48,431.16,348.56,3631.6100000000006,3283.05,26.96
O009295,P0083,1,12868.65,14.82,12868.65,1907.13,10961.52,10106.78,307.25,237.36,547.4899999999998,310.13,2.83
O009296,P0055,1,3314.76,19.35,3314.76,641.41,2673.35,2642.51,809.19,546.37,-778.3500000000004,-1324.72,-49.55
O009297,P0029,1,9394.21,22.94,9394.21,2155.03,7239.18,6829.22,153.62,128.4,256.34000000000003,127.94,1.77
O009297,P0086,2,3194.84,28.01,6389.68,1789.75,4599.93,3903.02,257.26,173.76,439.6500000000003,265.89,5.78
O009298,P0012,1,1254.01,4.68,1254.01,58.69,1195.32,823.65,140.29,96.85,231.37999999999997,134.53,11.25
O009298,P0006,2,2884.06,6.78,5768.12,391.08,5377.04,3961.5,177.55,158.4,1237.99,1079.59,20.08
O009299,P0065,1,345.88,21.53,345.88,74.47,271.41,206.48,323.85,219.72,-258.91999999999996,-478.64,-176.35
O009299,P0104,3,174.57,24.39,523.71,127.73,395.98,411.3,216.32,149.0,-231.64,-380.64,-96.13
O009299,P0099,1,311.86,4.73,311.86,14.75,297.11,208.17,495.46,406.49,-406.52,-813.01,-273.64
O009300,P0025,3,13550.39,19.62,40651.17,7975.76,32675.41,27515.31,239.76,174.88,4920.339999999998,4745.46,14.52
O009300,P0079,1,7119.23,22.37,7119.23,1592.57,5526.66,4958.99,784.36,556.61,-216.68999999999994,-773.3,-13.99
O009300,P0019,2,203.14,19.75,406.28,80.24,326.04,313.0,393.32,321.72,-380.28,-702.0,-215.31
O009301,P0041,1,10224.7,6.62,10224.7,676.88,9547.82,8532.83,376.16,275.26,638.8299999999997,363.57,3.81
O009302,P0091,3,9185.01,14.46,27555.03,3984.46,23570.57,18417.54,270.65,179.36,4882.379999999999,4703.02,19.95
O009302,P0087,4,1769.45,25.77,7077.8,1823.95,5253.85,4505.6,90.93,72.77,657.3199999999999,584.55,11.13
O009302,P0002,3,12946.32,6.64,38838.96,2578.91,36260.05,25187.73,211.36,178.67,10860.960000000003,10682.29,29.46
O009303,P0014,4,19566.14,17.94,78264.56,14040.66,64223.9,60085.8,81.55,51.01,4056.5499999999984,4005.54,6.24
O009303,P0034,2,10596.8,13.47,21193.6,2854.78,18338.82,12682.98,434.36,335.69,5221.4800000000005,4885.79,26.64
O009304,P0109,3,2918.02,6.14,8754.06,537.5,8216.56,7297.83,200.36,133.54,718.3699999999995,584.83,7.12
O009304,P0025,2,13550.39,23.28,27100.78,6309.06,20791.72,18343.54,358.67,226.54,2089.51,1862.97,8.96
O009305,P0043,4,10143.22,2.22,40572.88,900.72,39672.16,24530.0,348.27,310.39,14793.890000000003,14483.5,36.51
O009305,P0004,2,3111.76,5.52,6223.52,343.54,5879.98,4410.04,644.92,505.18,825.0199999999996,319.84,5.44
O009306,P0025,1,13550.39,7.21,13550.39,976.98,12573.41,9171.77,675.98,591.82,2725.6599999999994,2133.84,16.97
O009306,P0029,2,9394.21,3.37,18788.42,633.17,18155.25,13658.44,338.31,290.84,4158.499999999999,3867.66,21.3
O009307,P0033,3,1244.13,11.84,3732.39,441.91,3290.48,2553.99,162.69,131.99,573.8000000000002,441.81,13.43
O009307,P0002,1,12946.32,15.01,12946.32,1943.24,11003.08,8395.91,103.6,70.89,2503.57,2432.68,22.11
O009308,P0016,1,13825.04,14.37,13825.04,1986.66,11838.38,9693.06,234.61,163.99,1910.7099999999996,1746.72,14.75
O009309,P0017,1,6610.48,5.65,6610.48,373.49,6236.99,4900.62,43.12,36.29,1293.25,1256.96,20.15
O009310,P0098,4,3214.85,1.77,12859.4,227.61,12631.79,9584.16,480.4,385.78,2567.230000000001,2181.45,17.27
O009311,P0053,1,4435.94,29.64,4435.94,1314.81,3121.13,2608.6,43.12,34.74,469.4100000000002,434.67,13.93
O009312,P0129,4,6514.2,5.87,26056.8,1529.53,24527.27,23911.84,387.61,240.96,227.82000000000028,-13.14,-0.05
O009312,P0090,2,6645.06,22.86,13290.12,3038.12,10252.0,9955.48,297.97,220.6,-1.4499999999995907,-222.05,-2.17
O009312,P0096,1,354.67,25.12,354.67,89.09,265.58,257.68,279.8,177.3,-271.90000000000003,-449.2,-169.14
O009312,P0034,3,10596.8,9.05,31790.4,2877.03,28913.37,19024.47,415.22,347.22,9473.679999999998,9126.46,31.56
O009313,P0041,1,10224.7,33.01,10224.7,3375.17,6849.53,8532.83,38.67,31.15,-1721.9700000000003,-1753.12,-25.59
O009314,P0071,2,479.01,5.6,958.02,53.65,904.37,695.6,74.71,64.38,134.06,69.68,7.7
O009314,P0030,2,13469.52,5.87,26939.04,1581.32,25357.72,15821.54,127.03,93.69,9409.15,9315.46,36.74
O009315,P0026,3,479.5,4.75,1438.5,68.33,1370.17,1064.43,134.41,106.86,171.33,64.47,4.71
O009316,P0114,2,6215.19,11.36,12430.38,1412.09,11018.29,10010.58,213.1,188.11,794.6100000000009,606.5,5.5
O009317,P0030,2,13469.52,11.89,26939.04,3203.05,23735.99,15821.54,175.54,149.99,7738.910000000001,7588.92,31.97
O009318,P0074,4,402.44,1.47,1609.76,23.66,1586.1,1238.2,168.39,127.92,179.50999999999988,51.59,3.25
O009319,P0120,3,174.46,8.58,523.38,44.91,478.47,396.12,191.82,129.83,-109.46999999999997,-239.3,-50.01
O009320,P0047,2,5040.51,4.6,10081.02,463.73,9617.29,6740.82,337.41,266.1,2539.0600000000013,2272.96,23.63
O009320,P0081,2,496.44,19.18,992.88,190.43,802.45,618.56,572.05,400.0,-388.15999999999985,-788.16,-98.22
O009320,P0025,1,13550.39,16.92,13550.39,2292.73,11257.66,9171.77,169.35,120.15,1916.5399999999995,1796.39,15.96
O009320,P0044,5,13270.91,20.64,66354.55,13695.58,52658.97,50933.5,266.11,233.1,1459.360000000001,1226.26,2.33
O009321,P0010,5,5075.1,2.09,25375.5,530.35,24845.15,17777.6,788.36,670.18,6279.190000000003,5609.01,22.58
O009322,P0049,3,4840.93,8.54,14522.79,1240.25,13282.54,10678.89,433.11,392.82,2170.5400000000013,1777.72,13.38
O009322,P0064,2,611.19,9.12,1222.38,111.48,1110.9,829.94,203.83,149.91,77.13000000000002,-72.78,-6.55
O009322,P0026,3,479.5,7.67,1438.5,110.33,1328.17,1064.43,304.87,227.59,-41.129999999999995,-268.72,-20.23
O009322,P0008,4,6092.87,5.3,24371.48,1291.69,23079.79,19824.36,386.35,296.95,2869.0800000000004,2572.13,11.14
O009322,P0124,1,769.33,17.08,769.33,131.4,637.93,680.09,108.2,96.77,-150.36000000000007,-247.13,-38.74
O009323,P0018,1,358.1,11.44,358.1,40.97,317.13,279.48,446.48,302.73,-408.83000000000004,-711.56,-224.37
O009323,P0095,3,1531.41,5.61,4594.23,257.74,4336.49,3813.45,165.71,110.56,357.3299999999999,246.77,5.69
O009324,P0041,4,10224.7,17.66,40898.8,7222.73,33676.07,34131.32,123.27,85.04,-578.52,-663.56,-1.97
O009325,P0057,2,715.02,31.03,1430.04,443.74,986.3,942.24,235.26,201.97,-191.20000000000005,-393.17,-39.86
O009326,P0106,1,369.52,14.39,369.52,53.17,316.35,234.14,249.13,213.97,-166.91999999999996,-380.89,-120.4
O009327,P0050,5,6519.64,9.56,32598.2,3116.39,29481.81,25758.65,348.0,314.83,3375.16,3060.33,10.38
O009328,P0081,1,496.44,6.24,496.44,30.98,465.46,309.28,91.14,60.25,65.04,4.79,1.03
O009329,P0013,4,4904.4,8.76,19617.6,1718.5,17899.1,11453.6,362.41,238.48,6083.089999999998,5844.61,32.65
O009329,P0115,2,1140.38,11.21,2280.76,255.67,2025.09,1352.46,119.98,88.92,552.6499999999999,463.73,22.9
O009329,P0035,3,3467.9,32.0,10403.7,3329.18,7074.52,8087.55,83.34,53.51,-1096.3699999999997,-1149.88,-16.25
O009330,P0093,2,203.4,28.8,406.8,117.16,289.64,269.84,270.5,178.78,-250.7,-429.48,-148.28
O009330,P0007,2,15044.28,11.01,30088.56,3312.75,26775.81,22612.6,165.94,145.91,3997.2700000000027,3851.36,14.38
O009331,P0030,2,13469.52,12.71,26939.04,3423.95,23515.09,15821.54,264.54,221.93,7429.009999999999,7207.08,30.65
O009331,P0035,1,3467.9,1.97,3467.9,68.32,3399.58,2695.85,150.11,112.74,553.62,440.88,12.97
O009331,P0015,1,12656.42,5.53,12656.42,699.9,11956.52,9462.31,218.91,136.52,2275.300000000001,2138.78,17.89
O009332,P0010,3,5075.1,17.21,15225.3,2620.27,12605.03,10666.56,192.55,174.3,1745.9200000000012,1571.62,12.47
O009332,P0027,1,365.91,8.42,365.91,30.81,335.1,214.98,289.5,220.29,-169.37999999999997,-389.67,-116.28
O009333,P0078,2,8935.22,16.98,17870.44,3034.4,14836.04,11428.3,584.31,415.0,2823.4300000000017,2408.43,16.23
O009334,P0063,3,5367.44,3.69,16102.32,594.18,15508.14,9583.86,43.12,33.83,5881.159999999999,5847.33,37.7
O009334,P0055,4,3314.76,17.99,13259.04,2385.3,10873.74,10570.04,451.77,293.23,-148.07000000000107,-441.3,-4.06
O009334,P0004,7,3111.76,9.23,21782.32,2010.51,19771.81,15435.14,255.81,177.99,4080.860000000002,3902.87,19.74
O009334,P0040,2,3411.56,15.95,6823.12,1088.29,5734.83,5516.76,1026.21,790.13,-808.1400000000003,-1598.27,-27.87
O009335,P0024,2,1084.37,1.04,2168.74,22.55,2146.19,1770.48,659.32,499.69,-283.61,-783.3,-36.5
O009335,P0031,2,804.72,18.64,1609.44,300.0,1309.44,987.66,887.16,741.16,-565.3799999999999,-1306.54,-99.78
O009336,P0095,4,1531.41,6.75,6125.64,413.48,5712.16,5084.6,422.95,363.65,204.6099999999995,-159.04,-2.78
O009336,P0107,3,12272.12,7.34,36816.36,2702.32,34114.04,25991.7,48.22,35.83,8074.12,8038.29,23.56
O009337,P0115,1,1140.38,17.32,1140.38,197.51,942.87,676.23,297.95,253.98,-31.310000000000002,-285.29,-30.26
O009338,P0001,2,11190.99,13.98,22381.98,3129.0,19252.98,14485.54,367.7,260.19,4399.739999999999,4139.55,21.5
O009338,P0066,1,461.93,5.19,461.93,23.97,437.96,356.12,145.33,96.75,-63.49000000000004,-160.24,-36.59
O009338,P0030,2,13469.52,13.61,26939.04,3666.4,23272.64,15821.54,427.06,338.84,7024.039999999998,6685.2,28.73
O009339,P0033,1,1244.13,10.26,1244.13,127.65,1116.48,851.33,632.39,546.44,-367.24,-913.68,-81.84
O009339,P0008,2,6092.87,17.6,12185.74,2144.69,10041.05,9912.18,154.76,116.37,-25.89000000000101,-142.26,-1.42
O009340,P0104,2,174.57,8.64,349.14,30.17,318.97,274.2,520.42,472.59,-475.6499999999999,-948.24,-297.28
O009340,P0040,2,3411.56,8.69,6823.12,592.93,6230.19,5516.76,79.31,61.7,634.1199999999994,572.42,9.19
O009341,P0039,5,336.22,15.39,1681.1,258.72,1422.38,977.15,424.26,292.97,20.97000000000014,-272.0,-19.12
O009341,P0096,2,354.67,12.75,709.34,90.44,618.9,515.36,257.94,181.98,-154.40000000000003,-336.38,-54.35
O009341,P0011,2,10003.14,19.69,20006.28,3939.24,16067.04,12491.02,197.42,148.29,3378.6000000000004,3230.31,20.11
O009342,P0049,2,4840.93,12.41,9681.86,1201.52,8480.34,7119.26,485.3,355.26,875.78,520.52,6.14
