snapshot_date,product_id,inventory_units,reorder_level,inventory_value
2023-12-01,P0058,157,82,598438.47
2024-01-01,P0058,187,38,712789.77
2024-02-01,P0058,139,22,529827.69
2024-03-01,P0058,173,71,659425.83
2024-04-01,P0058,111,45,423099.81
2024-05-01,P0058,154,88,587003.34
2024-06-01,P0058,134,23,510769.14
2024-07-01,P0058,153,81,583191.63
2024-08-01,P0058,166,70,632743.86
2024-09-01,P0058,133,72,506957.43
2024-10-01,P0058,109,83,415476.39
2024-11-01,P0058,115,39,438346.65
2024-12-01,P0058,113,24,430723.23
2025-01-01,P0058,137,27,522204.27
2025-02-01,P0058,145,68,552697.95
2025-03-01,P0058,104,54,396417.84
2025-04-01,P0058,147,50,560321.37
2025-05-01,P0058,124,59,472652.04
2025-06-01,P0058,144,39,548886.24
2025-07-01,P0058,170,86,647990.7
2025-08-01,P0058,139,39,529827.69
2025-09-01,P0058,151,51,575568.21
2025-10-01,P0058,148,74,564133.08
2025-11-01,P0058,149,49,567944.79
2025-12-01,P0058,120,35,457405.2
2023-01-01,P0059,258,50,139709.58
2023-02-01,P0059,305,89,165160.55
2023-03-01,P0059,210,85,113717.1
2023-04-01,P0059,199,84,107760.49
2023-05-01,P0059,326,85,176532.26
2023-06-01,P0059,169,76,91515.19
2023-07-01,P0059,221,22,119673.71
2023-08-01,P0059,222,60,120215.22
2023-09-01,P0059,283,36,153247.33
2023-10-01,P0059,231,81,125088.81
2023-11-01,P0059,234,70,126713.34
2023-12-01,P0059,343,84,185737.93
2024-01-01,P0059,257,45,139168.07
2024-02-01,P0059,231,77,125088.81
2024-03-01,P0059,300,51,162453.0
2024-04-01,P0059,226,62,122381.26
2024-05-01,P0059,268,53,145124.68
2024-06-01,P0059,219,86,118590.69
2024-07-01,P0059,219,69,118590.69
2024-08-01,P0059,272,71,147290.72
2024-09-01,P0059,281,32,152164.31
2024-10-01,P0059,309,56,167326.59
2024-11-01,P0059,255,37,138085.05
2024-12-01,P0059,250,60,135377.5
2025-01-01,P0059,306,62,165702.06
2025-02-01,P0059,211,59,114258.61
2025-03-01,P0059,298,38,161369.98
2025-04-01,P0059,275,61,148915.25
2025-05-01,P0059,283,61,153247.33
2025-06-01,P0059,224,64,121298.24
2025-07-01,P0059,299,39,161911.49
2025-08-01,P0059,210,86,113717.1
2025-09-01,P0059,253,63,137002.03
2025-10-01,P0059,292,50,158120.92
2025-11-01,P0059,267,45,144583.17
2025-12-01,P0059,298,83,161369.98
2023-01-01,P0060,180,61,659363.4
2023-02-01,P0060,205,81,750941.65
2023-03-01,P0060,213,67,780246.69
2023-04-01,P0060,235,38,860835.55
2023-05-01,P0060,299,52,1095275.87
2023-06-01,P0060,205,23,750941.65
2023-07-01,P0060,247,90,904793.11
2023-08-01,P0060,145,49,531153.85
2023-09-01,P0060,333,53,1219822.29
2023-10-01,P0060,193,32,706984.09
2023-11-01,P0060,255,65,934098.15
2023-12-01,P0060,258,85,945087.54
2024-01-01,P0060,219,63,802225.47
2024-02-01,P0060,223,46,816877.99
2024-03-01,P0060,287,44,1051318.31
2024-04-01,P0060,177,69,648374.01
2024-05-01,P0060,259,71,948750.67
2024-06-01,P0060,199,26,728962.87
2024-07-01,P0060,263,62,963403.19
2024-08-01,P0060,237,67,868161.81
2024-09-01,P0060,299,44,1095275.87
2024-10-01,P0060,213,76,780246.69
2024-11-01,P0060,253,85,926771.89
2024-12-01,P0060,187,40,685005.31
2025-01-01,P0060,304,33,1113591.52
2025-02-01,P0060,269,61,985381.97
2025-03-01,P0060,260,65,952413.8
2025-04-01,P0060,327,22,1197843.51
2025-05-01,P0060,162,79,593427.06
2025-06-01,P0060,255,32,934098.15
2025-07-01,P0060,257,74,941424.41
2025-08-01,P0060,147,36,538480.11
2025-09-01,P0060,197,78,721636.61
2025-10-01,P0060,196,84,717973.48
2025-11-01,P0060,197,67,721636.61
2025-12-01,P0060,190,57,695994.7
2023-01-01,P0061,271,54,792588.28
2023-02-01,P0061,272,38,795512.96
2023-03-01,P0061,230,25,672676.4
2023-04-01,P0061,292,67,854006.56
2023-05-01,P0061,265,81,775040.2
2023-06-01,P0061,366,87,1070432.88
2023-07-01,P0061,368,65,1076282.24
2023-08-01,P0061,303,86,886178.04
2023-09-01,P0061,291,53,851081.88
2023-10-01,P0061,245,39,716546.6
2023-11-01,P0061,282,62,824759.76
2023-12-01,P0061,254,42,742868.72
2024-01-01,P0061,352,56,1029487.36
2024-02-01,P0061,223,72,652203.64
2024-03-01,P0061,156,78,456250.08
2024-04-01,P0061,296,40,865705.28
2024-05-01,P0061,304,68,889102.72
2024-06-01,P0061,366,69,1070432.88
2024-07-01,P0061,253,31,739944.04
2024-08-01,P0061,312,32,912500.16
2024-09-01,P0061,290,42,848157.2
2024-10-01,P0061,336,44,982692.48
2024-11-01,P0061,321,89,938822.28
2024-12-01,P0061,323,21,944671.64
2025-01-01,P0061,237,62,693149.16
2025-02-01,P0061,230,25,672676.4
2025-03-01,P0061,305,86,892027.4
2025-04-01,P0061,297,51,868629.96
2025-05-01,P0061,303,48,886178.04
2025-06-01,P0061,231,60,675601.08
2025-07-01,P0061,332,22,970993.76
2025-08-01,P0061,286,59,836458.48
2025-09-01,P0061,306,41,894952.08
2025-10-01,P0061,283,64,827684.44
2025-11-01,P0061,367,87,1073357.56
2025-12-01,P0061,292,65,854006.56
2023-01-01,P0062,378,46,146482.56
2023-02-01,P0062,289,90,111993.28
2023-03-01,P0062,376,70,145707.52
2023-04-01,P0062,520,84,201510.4
2023-05-01,P0062,349,44,135244.48
2023-06-01,P0062,437,63,169346.24
2023-07-01,P0062,354,35,137182.08
2023-08-01,P0062,370,28,143382.4
2023-09-01,P0062,332,27,128656.64
2023-10-01,P0062,341,46,132144.32
2023-11-01,P0062,412,65,159658.24
2023-12-01,P0062,296,45,114705.92
2024-01-01,P0062,436,77,168958.72
2024-02-01,P0062,382,66,148032.64
2024-03-01,P0062,347,71,134469.44
2024-04-01,P0062,477,50,184847.04
2024-05-01,P0062,404,85,156558.08
2024-06-01,P0062,362,90,140282.24
2024-07-01,P0062,389,64,150745.28
2024-08-01,P0062,410,69,158883.2
2024-09-01,P0062,348,89,134856.96
2024-10-01,P0062,399,64,154620.48
2024-11-01,P0062,353,50,136794.56
2024-12-01,P0062,458,31,177484.16
2025-01-01,P0062,333,50,129044.16
2025-02-01,P0062,462,64,179034.24
2025-03-01,P0062,396,65,153457.92
2025-04-01,P0062,248,74,96104.96
2025-05-01,P0062,512,58,198410.24
2025-06-01,P0062,365,41,141444.8
2025-07-01,P0062,342,37,132531.84
2025-08-01,P0062,417,80,161595.84
2025-09-01,P0062,370,78,143382.4
2025-10-01,P0062,291,88,112768.32
2025-11-01,P0062,402,42,155783.04
2025-12-01,P0062,362,45,140282.24
2023-01-01,P0063,233,90,744346.46
2023-02-01,P0063,208,28,664480.96
2023-03-01,P0063,245,50,782681.9
2023-04-01,P0063,327,30,1044640.74
2023-05-01,P0063,272,54,868936.64
2023-06-01,P0063,176,51,562253.12
2023-07-01,P0063,282,59,900882.84
2023-08-01,P0063,265,36,846574.3
2023-09-01,P0063,232,20,741151.84
2023-10-01,P0063,280,52,894493.6
2023-11-01,P0063,284,41,907272.08
2023-12-01,P0063,244,59,779487.28
2024-01-01,P0063,245,48,782681.9
2024-02-01,P0063,218,78,696427.16
2024-03-01,P0063,257,75,821017.34
2024-04-01,P0063,183,87,584615.46
2024-05-01,P0063,296,53,945607.52
2024-06-01,P0063,301,86,961580.62
2024-07-01,P0063,258,52,824211.96
2024-08-01,P0063,298,23,951996.76
2024-09-01,P0063,248,25,792265.76
2024-10-01,P0063,244,21,779487.28
2024-11-01,P0063,249,68,795460.38
2024-12-01,P0063,225,25,718789.5
2025-01-01,P0063,306,44,977553.72
2025-02-01,P0063,285,38,910466.7
2025-03-01,P0063,282,43,900882.84
2025-04-01,P0063,280,68,894493.6
2025-05-01,P0063,256,46,817822.72
2025-06-01,P0063,183,34,584615.46
2025-07-01,P0063,176,59,562253.12
2025-08-01,P0063,229,61,731567.98
2025-09-01,P0063,192,68,613367.04
2025-10-01,P0063,254,74,811433.48
2025-11-01,P0063,289,39,923245.18
2025-12-01,P0063,232,61,741151.84
2023-01-01,P0064,110,87,45646.7
2023-02-01,P0064,93,42,38592.21
2023-03-01,P0064,59,65,24483.23
2023-04-01,P0064,128,33,53116.16
2023-05-01,P0064,161,68,66810.17
2023-06-01,P0064,131,58,54361.07
2023-07-01,P0064,130,68,53946.1
2023-08-01,P0064,127,62,52701.19
2023-09-01,P0064,139,48,57680.83
2023-10-01,P0064,94,20,39007.18
2023-11-01,P0064,118,31,48966.46
2023-12-01,P0064,148,44,61415.56
2024-01-01,P0064,149,88,61830.53
2024-02-01,P0064,120,58,49796.4
2024-03-01,P0064,157,52,65150.29
2024-04-01,P0064,107,23,44401.79
2024-05-01,P0064,120,59,49796.4
2024-06-01,P0064,171,77,70959.87
2024-07-01,P0064,159,77,65980.23
2024-08-01,P0064,153,65,63490.41
2024-09-01,P0064,88,31,36517.36
2024-10-01,P0064,122,66,50626.34
2024-11-01,P0064,97,41,40252.09
2024-12-01,P0064,146,60,60585.62
2025-01-01,P0064,134,72,55605.98
2025-02-01,P0064,112,69,46476.64
2025-03-01,P0064,115,43,47721.55
2025-04-01,P0064,127,90,52701.19
2025-05-01,P0064,133,86,55191.01
2025-06-01,P0064,144,60,59755.68
2025-07-01,P0064,158,39,65565.26
2025-08-01,P0064,165,65,68470.05
2025-09-01,P0064,150,48,62245.5
2025-10-01,P0064,114,25,47306.58
2025-11-01,P0064,117,42,48551.49
2025-12-01,P0064,167,31,69299.99
2023-01-01,P0065,213,81,43980.24
2023-02-01,P0065,255,44,52652.4
2023-03-01,P0065,280,88,57814.4
2023-04-01,P0065,250,20,51620.0
2023-05-01,P0065,311,58,64215.28
2023-06-01,P0065,201,77,41502.48
2023-07-01,P0065,275,72,56782.0
2023-08-01,P0065,237,77,48935.76
2023-09-01,P0065,288,80,59466.24
2023-10-01,P0065,268,89,55336.64
2023-11-01,P0065,189,51,39024.72
2023-12-01,P0065,306,27,63182.88
2024-01-01,P0065,261,30,53891.28
2024-02-01,P0065,166,84,34275.68
2024-03-01,P0065,236,46,48729.28
2024-04-01,P0065,287,87,59259.76
2024-05-01,P0065,211,56,43567.28
2024-06-01,P0065,168,55,34688.64
2024-07-01,P0065,205,27,42328.4
2024-08-01,P0065,268,49,55336.64
2024-09-01,P0065,195,27,40263.6
2024-10-01,P0065,331,32,68344.88
2024-11-01,P0065,271,26,55956.08
2024-12-01,P0065,276,45,56988.48
2025-01-01,P0065,303,57,62563.44
2025-02-01,P0065,170,26,35101.6
2025-03-01,P0065,197,43,40676.56
2025-04-01,P0065,258,42,53271.84
2025-05-01,P0065,268,62,55336.64
2025-06-01,P0065,288,62,59466.24
2025-07-01,P0065,231,27,47696.88
2025-08-01,P0065,234,71,48316.32
2025-09-01,P0065,289,28,59672.72
2025-10-01,P0065,283,87,58433.84
2025-11-01,P0065,200,80,41296.0
2025-12-01,P0065,210,37,43360.8
2023-01-01,P0066,78,47,27777.36
2023-02-01,P0066,126,65,44871.12
2023-03-01,P0066,112,49,39885.44
2023-04-01,P0066,114,26,40597.68
2023-05-01,P0066,101,48,35968.12
2023-06-01,P0066,106,48,37748.72
2023-07-01,P0066,104,72,37036.48
2023-08-01,P0066,101,81,35968.12
2023-09-01,P0066,76,90,27065.12
2023-10-01,P0066,147,51,52349.64
2023-11-01,P0066,116,41,41309.92
2023-12-01,P0066,63,85,22435.56
2024-01-01,P0066,114,32,40597.68
2024-02-01,P0066,113,69,40241.56
2024-03-01,P0066,102,73,36324.24
2024-04-01,P0066,106,30,37748.72
2024-05-01,P0066,52,36,18518.24
2024-06-01,P0066,76,69,27065.12
2024-07-01,P0066,103,86,36680.36
2024-08-01,P0066,95,33,33831.4
2024-09-01,P0066,93,34,33119.16
2024-10-01,P0066,78,88,27777.36
2024-11-01,P0066,89,43,31694.68
2024-12-01,P0066,96,59,34187.52
2025-01-01,P0066,80,44,28489.6
2025-02-01,P0066,95,39,33831.4
2025-03-01,P0066,110,90,39173.2
2025-04-01,P0066,104,47,37036.48
2025-05-01,P0066,101,40,35968.12
2025-06-01,P0066,87,62,30982.44
2025-07-01,P0066,120,61,42734.4
2025-08-01,P0066,116,78,41309.92
2025-09-01,P0066,105,57,37392.6
2025-10-01,P0066,71,57,25284.52
2025-11-01,P0066,120,59,42734.4
2025-12-01,P0066,93,62,33119.16
2023-01-01,P0067,329,73,77683.48
2023-02-01,P0067,433,50,102239.96
2023-03-01,P0067,381,67,89961.72
2023-04-01,P0067,340,88,80280.8
2023-05-01,P0067,351,48,82878.12
2023-06-01,P0067,384,67,90670.08
2023-07-01,P0067,355,52,83822.6
2023-08-01,P0067,266,29,62807.92
2023-09-01,P0067,323,27,76266.76
2023-10-01,P0067,395,45,93267.4
2023-11-01,P0067,328,41,77447.36
2023-12-01,P0067,388,75,91614.56
2024-01-01,P0067,241,79,56904.92
2024-02-01,P0067,284,90,67058.08
2024-03-01,P0067,309,90,72961.08
2024-04-01,P0067,395,78,93267.4
2024-05-01,P0067,302,74,71308.24
2024-06-01,P0067,297,73,70127.64
2024-07-01,P0067,407,35,96100.84
2024-08-01,P0067,312,35,73669.44
2024-09-01,P0067,324,50,76502.88
2024-10-01,P0067,308,20,72724.96
2024-11-01,P0067,293,32,69183.16
2024-12-01,P0067,385,52,90906.2
2025-01-01,P0067,342,56,80753.04
2025-02-01,P0067,285,58,67294.2
2025-03-01,P0067,366,57,86419.92
2025-04-01,P0067,403,34,95156.36
2025-05-01,P0067,237,26,55960.44
2025-06-01,P0067,306,59,72252.72
2025-07-01,P0067,311,73,73433.32
2025-08-01,P0067,467,87,110268.04
2025-09-01,P0067,384,22,90670.08
2025-10-01,P0067,399,74,94211.88
2025-11-01,P0067,502,48,118532.24
2025-12-01,P0067,337,78,79572.44
2023-01-01,P0068,216,70,1079295.84
2023-02-01,P0068,190,28,949380.6
2023-03-01,P0068,155,53,774494.7
2023-04-01,P0068,208,52,1039321.92
2023-05-01,P0068,272,87,1359113.28
2023-06-01,P0068,250,26,1249185.0
2023-07-01,P0068,330,69,1648924.2
2023-08-01,P0068,238,60,1189224.12
2023-09-01,P0068,274,49,1369106.76
2023-10-01,P0068,243,78,1214207.82
2023-11-01,P0068,184,48,919400.16
2023-12-01,P0068,257,20,1284162.18
2024-01-01,P0068,245,28,1224201.3
2024-02-01,P0068,224,47,1119269.76
2024-03-01,P0068,174,32,869432.76
2024-04-01,P0068,267,27,1334129.58
2024-05-01,P0068,123,62,614599.02
2024-06-01,P0068,315,78,1573973.1
2024-07-01,P0068,253,33,1264175.22
2024-08-01,P0068,199,75,994351.26
2024-09-01,P0068,288,58,1439061.12
2024-10-01,P0068,283,48,1414077.42
2024-11-01,P0068,227,31,1134259.98
2024-12-01,P0068,291,87,1454051.34
2025-01-01,P0068,222,61,1109276.28
2025-02-01,P0068,202,69,1009341.48
2025-03-01,P0068,250,75,1249185.0
2025-04-01,P0068,191,80,954377.34
2025-05-01,P0068,296,58,1479035.04
2025-06-01,P0068,246,89,1229198.04
2025-07-01,P0068,255,56,1274168.7
2025-08-01,P0068,189,77,944383.86
2025-09-01,P0068,174,62,869432.76
2025-10-01,P0068,227,86,1134259.98
2025-11-01,P0068,249,70,1244188.26
2025-12-01,P0068,289,38,1444057.86
2023-01-01,P0069,483,31,1624850.64
2023-02-01,P0069,392,87,1318719.36
2023-03-01,P0069,487,82,1638306.96
2023-04-01,P0069,431,62,1449918.48
2023-05-01,P0069,407,56,1369180.56
2023-06-01,P0069,297,22,999131.76
2023-07-01,P0069,429,75,1443190.32
2023-08-01,P0069,405,60,1362452.4
2023-09-01,P0069,445,82,1497015.6
2023-10-01,P0069,400,20,1345632.0
2023-11-01,P0069,381,39,1281714.48
2023-12-01,P0069,436,39,1466738.88
2024-01-01,P0069,441,57,1483559.28
2024-02-01,P0069,421,62,1416277.68
2024-03-01,P0069,434,64,1460010.72
2024-04-01,P0069,386,39,1298534.88
2024-05-01,P0069,396,78,1332175.68
2024-06-01,P0069,457,83,1537384.56
2024-07-01,P0069,501,35,1685404.08
2024-08-01,P0069,446,50,1500379.68
2024-09-01,P0069,439,21,1476831.12
2024-10-01,P0069,438,64,1473467.04
2024-11-01,P0069,446,80,1500379.68
2024-12-01,P0069,268,74,901573.44
2025-01-01,P0069,547,33,1840151.76
2025-02-01,P0069,324,89,1089961.92
2025-03-01,P0069,530,24,1782962.4
2025-04-01,P0069,366,34,1231253.28
2025-05-01,P0069,605,66,2035268.4
2025-06-01,P0069,337,67,1133694.96
2025-07-01,P0069,397,35,1335539.76
2025-08-01,P0069,472,46,1587845.76
2025-09-01,P0069,331,44,1113510.48
2025-10-01,P0069,511,57,1719044.88
2025-11-01,P0069,215,32,723277.2
2025-12-01,P0069,416,41,1399457.28
2023-01-01,P0070,105,28,8847.3
2023-02-01,P0070,163,65,13734.38
2023-03-01,P0070,119,26,10026.94
2023-04-01,P0070,159,46,13397.34
2023-05-01,P0070,135,51,11375.1
2023-06-01,P0070,99,80,8341.74
2023-07-01,P0070,131,82,11038.06
2023-08-01,P0070,105,81,8847.3
2023-09-01,P0070,111,52,9352.86
2023-10-01,P0070,86,80,7246.36
2023-11-01,P0070,136,58,11459.36
2023-12-01,P0070,115,75,9689.9
2024-01-01,P0070,138,80,11627.88
2024-02-01,P0070,150,50,12639.0
2024-03-01,P0070,108,86,9100.08
2024-04-01,P0070,140,73,11796.4
2024-05-01,P0070,106,22,8931.56
2024-06-01,P0070,134,21,11290.84
2024-07-01,P0070,143,26,12049.18
2024-08-01,P0070,120,44,10111.2
2024-09-01,P0070,143,36,12049.18
2024-10-01,P0070,165,24,13902.9
2024-11-01,P0070,154,68,12976.04
2024-12-01,P0070,134,70,11290.84
2025-01-01,P0070,113,49,9521.38
2025-02-01,P0070,122,29,10279.72
2025-03-01,P0070,143,80,12049.18
2025-04-01,P0070,111,79,9352.86
2025-05-01,P0070,185,34,15588.1
2025-06-01,P0070,158,36,13313.08
2025-07-01,P0070,116,39,9774.16
2025-08-01,P0070,122,90,10279.72
2025-09-01,P0070,156,26,13144.56
2025-10-01,P0070,140,58,11796.4
2025-11-01,P0070,150,56,12639.0
2025-12-01,P0070,203,36,17104.78
2023-01-01,P0071,204,35,70951.2
2023-02-01,P0071,205,68,71299.0
2023-03-01,P0071,152,73,52865.6
2023-04-01,P0071,148,25,51474.4
2023-05-01,P0071,191,82,66429.8
2023-06-01,P0071,197,41,68516.6
2023-07-01,P0071,151,85,52517.8
2023-08-01,P0071,166,65,57734.8
2023-09-01,P0071,169,63,58778.2
2023-10-01,P0071,155,44,53909.0
2023-11-01,P0071,193,56,67125.4
2023-12-01,P0071,170,62,59126.0
2024-01-01,P0071,193,82,67125.4
2024-02-01,P0071,172,64,59821.6
2024-03-01,P0071,144,70,50083.2
2024-04-01,P0071,155,87,53909.0
2024-05-01,P0071,200,48,69560.0
2024-06-01,P0071,130,57,45214.0
2024-07-01,P0071,161,87,55995.8
2024-08-01,P0071,199,43,69212.2
2024-09-01,P0071,273,38,94949.4
2024-10-01,P0071,140,77,48692.0
2024-11-01,P0071,177,81,61560.6
2024-12-01,P0071,195,87,67821.0
2025-01-01,P0071,157,45,54604.6
2025-02-01,P0071,166,53,57734.8
2025-03-01,P0071,179,87,62256.2
2025-04-01,P0071,202,52,70255.6
2025-05-01,P0071,151,49,52517.8
2025-06-01,P0071,153,45,53213.4
2025-07-01,P0071,162,47,56343.6
2025-08-01,P0071,196,44,68168.8
2025-09-01,P0071,212,71,73733.6
2025-10-01,P0071,167,38,58082.6
2025-11-01,P0071,189,54,65734.2
2025-12-01,P0071,152,85,52865.6
2023-01-01,P0072,338,26,87501.44
2023-02-01,P0072,300,20,77664.0
2023-03-01,P0072,327,22,84653.76
2023-04-01,P0072,393,32,101739.84
2023-05-01,P0072,360,23,93196.8
2023-06-01,P0072,223,46,57730.24
2023-07-01,P0072,275,80,71192.0
2023-08-01,P0072,382,72,98892.16
2023-09-01,P0072,311,30,80511.68
2023-10-01,P0072,407,59,105364.16
2023-11-01,P0072,307,79,79476.16
2023-12-01,P0072,236,44,61095.68
2024-01-01,P0072,323,46,83618.24
2024-02-01,P0072,303,43,78440.64
2024-03-01,P0072,284,36,73521.92
2024-04-01,P0072,284,27,73521.92
2024-05-01,P0072,264,71,68344.32
2024-06-01,P0072,335,45,86724.8
2024-07-01,P0072,370,48,95785.6
2024-08-01,P0072,291,67,75334.08
2024-09-01,P0072,349,48,90349.12
2024-10-01,P0072,318,55,82323.84
2024-11-01,P0072,330,33,85430.4
2024-12-01,P0072,348,20,90090.24
2025-01-01,P0072,336,50,86983.68
2025-02-01,P0072,361,53,93455.68
2025-03-01,P0072,236,65,61095.68
2025-04-01,P0072,443,64,114683.84
2025-05-01,P0072,257,64,66532.16
2025-06-01,P0072,388,27,100445.44
2025-07-01,P0072,282,33,73004.16
2025-08-01,P0072,332,53,85948.16
2025-09-01,P0072,416,63,107694.08
2025-10-01,P0072,333,46,86207.04
2025-11-01,P0072,393,27,101739.84
2025-12-01,P0072,316,82,81806.08
2023-01-01,P0073,286,47,2505028.24
2023-02-01,P0073,358,26,3135664.72
2023-03-01,P0073,446,23,3906442.64
2023-04-01,P0073,485,42,4248037.4
2023-05-01,P0073,207,37,1813079.88
2023-06-01,P0073,410,20,3591124.4
2023-07-01,P0073,337,26,2951729.08
2023-08-01,P0073,394,76,3450982.96
2023-09-01,P0073,324,76,2837864.16
2023-10-01,P0073,352,51,3083111.68
2023-11-01,P0073,377,81,3302082.68
2023-12-01,P0073,320,75,2802828.8
2024-01-01,P0073,414,61,3626159.76
2024-02-01,P0073,365,67,3196976.6
2024-03-01,P0073,430,67,3766301.2
2024-04-01,P0073,318,24,2785311.12
2024-05-01,P0073,385,56,3372153.4
2024-06-01,P0073,407,59,3564847.88
2024-07-01,P0073,400,70,3503536.0
2024-08-01,P0073,360,43,3153182.4
2024-09-01,P0073,366,42,3205735.44
2024-10-01,P0073,441,21,3862648.44
2024-11-01,P0073,418,44,3661195.12
2024-12-01,P0073,398,71,3486018.32
2025-01-01,P0073,199,62,1743009.16
2025-02-01,P0073,423,80,3704989.32
2025-03-01,P0073,264,64,2312333.76
2025-04-01,P0073,369,51,3232011.96
2025-05-01,P0073,385,86,3372153.4
2025-06-01,P0073,442,25,3871407.28
2025-07-01,P0073,434,42,3801336.56
2025-08-01,P0073,415,33,3634918.6
2025-09-01,P0073,398,43,3486018.32
2025-10-01,P0073,480,22,4204243.2
2025-11-01,P0073,304,36,2662687.36
2025-12-01,P0073,467,86,4090378.28
2023-01-01,P0074,70,40,21668.5
2023-02-01,P0074,62,29,19192.1
2023-03-01,P0074,58,49,17953.9
2023-04-01,P0074,53,42,16406.15
2023-05-01,P0074,60,71,18573.0
2023-06-01,P0074,57,55,17644.35
2023-07-01,P0074,69,20,21358.95
2023-08-01,P0074,72,30,22287.6
2023-09-01,P0074,40,33,12382.0
2023-10-01,P0074,69,70,21358.95
2023-11-01,P0074,63,73,19501.65
2023-12-01,P0074,71,37,21978.05
2024-01-01,P0074,73,85,22597.15
2024-02-01,P0074,61,39,18882.55
2024-03-01,P0074,49,76,15167.95
2024-04-01,P0074,50,50,15477.5
2024-05-01,P0074,51,27,15787.05
2024-06-01,P0074,67,89,20739.85
2024-07-01,P0074,51,31,15787.05
2024-08-01,P0074,32,65,9905.6
2024-09-01,P0074,77,61,23835.35
2024-10-01,P0074,61,65,18882.55
2024-11-01,P0074,78,24,24144.9
2024-12-01,P0074,60,79,18573.0
2025-01-01,P0074,82,74,25383.1
2025-02-01,P0074,69,32,21358.95
2025-03-01,P0074,59,51,18263.45
2025-04-01,P0074,45,26,13929.75
2025-05-01,P0074,70,87,21668.5
2025-06-01,P0074,49,61,15167.95
2025-07-01,P0074,66,85,20430.3
2025-08-01,P0074,56,66,17334.8
2025-09-01,P0074,56,22,17334.8
2025-10-01,P0074,64,26,19811.2
2025-11-01,P0074,75,34,23216.25
2025-12-01,P0074,62,77,19192.1
2023-01-01,P0075,240,41,105360.0
2023-02-01,P0075,317,24,139163.0
2023-03-01,P0075,376,25,165064.0
2023-04-01,P0075,230,79,100970.0
2023-05-01,P0075,284,40,124676.0
2023-06-01,P0075,231,78,101409.0
2023-07-01,P0075,288,89,126432.0
2023-08-01,P0075,269,20,118091.0
2023-09-01,P0075,307,21,134773.0
2023-10-01,P0075,264,85,115896.0
2023-11-01,P0075,337,66,147943.0
2023-12-01,P0075,240,38,105360.0
2024-01-01,P0075,253,63,111067.0
2024-02-01,P0075,181,56,79459.0
2024-03-01,P0075,189,72,82971.0
2024-04-01,P0075,241,45,105799.0
2024-05-01,P0075,285,24,125115.0
2024-06-01,P0075,213,87,93507.0
2024-07-01,P0075,210,74,92190.0
2024-08-01,P0075,223,59,97897.0
2024-09-01,P0075,248,75,108872.0
2024-10-01,P0075,276,68,121164.0
2024-11-01,P0075,235,43,103165.0
2024-12-01,P0075,201,56,88239.0
2025-01-01,P0075,286,44,125554.0
2025-02-01,P0075,213,55,93507.0
2025-03-01,P0075,257,34,112823.0
2025-04-01,P0075,326,50,143114.0
2025-05-01,P0075,208,53,91312.0
2025-06-01,P0075,298,38,130822.0
2025-07-01,P0075,248,62,108872.0
2025-08-01,P0075,196,65,86044.0
2025-09-01,P0075,260,57,114140.0
2025-10-01,P0075,244,65,107116.0
2025-11-01,P0075,226,67,99214.0
2025-12-01,P0075,284,42,124676.0
2023-01-01,P0076,425,39,129497.5
2023-02-01,P0076,322,31,98113.4
2023-03-01,P0076,190,75,57893.0
2023-04-01,P0076,330,82,100551.0
2023-05-01,P0076,261,37,79526.7
2023-06-01,P0076,205,36,62463.5
2023-07-01,P0076,289,51,88058.3
2023-08-01,P0076,251,58,76479.7
2023-09-01,P0076,378,23,115176.6
2023-10-01,P0076,399,42,121575.3
2023-11-01,P0076,456,90,138943.2
2023-12-01,P0076,333,78,101465.1
2024-01-01,P0076,344,66,104816.8
2024-02-01,P0076,323,78,98418.1
2024-03-01,P0076,299,44,91105.3
2024-04-01,P0076,327,74,99636.9
2024-05-01,P0076,265,50,80745.5
2024-06-01,P0076,262,78,79831.4
2024-07-01,P0076,227,60,69166.9
2024-08-01,P0076,311,61,94761.7
2024-09-01,P0076,406,48,123708.2
2024-10-01,P0076,365,37,111215.5
2024-11-01,P0076,99,54,30165.3
2024-12-01,P0076,363,68,110606.1
2025-01-01,P0076,347,69,105730.9
2025-02-01,P0076,276,90,84097.2
2025-03-01,P0076,392,71,119442.4
2025-04-01,P0076,311,83,94761.7
2025-05-01,P0076,385,68,117309.5
2025-06-01,P0076,279,29,85011.3
2025-07-01,P0076,331,47,100855.7
2025-08-01,P0076,289,72,88058.3
2025-09-01,P0076,308,30,93847.6
2025-10-01,P0076,352,78,107254.4
2025-11-01,P0076,358,49,109082.6
2025-12-01,P0076,332,72,101160.4
2023-01-01,P0077,290,72,850048.0
2023-02-01,P0077,297,63,870566.4
2023-03-01,P0077,398,52,1166617.6
2023-04-01,P0077,328,27,961433.6
2023-05-01,P0077,295,45,864704.0
2023-06-01,P0077,464,61,1360076.8
2023-07-01,P0077,358,75,1049369.6
2023-08-01,P0077,255,85,747456.0
2023-09-01,P0077,185,78,542272.0
2023-10-01,P0077,300,58,879360.0
2023-11-01,P0077,361,37,1058163.2
2023-12-01,P0077,327,29,958502.4
2024-01-01,P0077,326,37,955571.2
2024-02-01,P0077,294,45,861772.8
2024-03-01,P0077,332,22,973158.4
2024-04-01,P0077,337,57,987814.4
2024-05-01,P0077,279,45,817804.8
2024-06-01,P0077,272,31,797286.4
2024-07-01,P0077,372,30,1090406.4
