order_id,order_date,customer_id,region,city,segment,order_status,payment_method
O008955,2024-12-08,C00476,East,Kolkata,Home Office,Completed,Credit Card
O008956,2023-02-05,C00611,East,Guwahati,Consumer,Completed,UPI
O008957,2024-01-09,C00230,South,Chennai,Consumer,Completed,Wallet
O008958,2024-08-06,C00493,North,Chandigarh,Corporate,Completed,Credit Card
O008959,2024-11-17,C00636,East,Guwahati,Consumer,Completed,Wallet
O008960,2025-04-20,C00175,East,Bhubaneswar,Corporate,Completed,Debit Card
O008961,2023-02-17,C00006,West,Pune,Home Office,Completed,Net Banking
O008962,2024-08-06,C00139,East,Bhubaneswar,Consumer,Completed,Credit Card
O008963,2025-11-02,C00245,West,Mumbai,Consumer,Completed,Credit Card
O008964,2024-12-13,C00140,West,Mumbai,Consumer,Completed,Debit Card
O008965,2025-02-19,C00433,West,Ahmedabad,Consumer,Returned,Net Banking
O008966,2025-02-09,C00199,West,Mumbai,Corporate,Completed,Credit Card
O008967,2025-05-22,C00538,West,Pune,Home Office,Completed,Credit Card
O008968,2024-02-19,C00042,East,Guwahati,Consumer,Completed,Debit Card
O008969,2025-03-22,C00216,South,Chennai,Corporate,Completed,Debit Card
O008970,2025-04-06,C00321,West,Surat,Consumer,Completed,Net Banking
O008971,2024-03-07,C00441,South,Bengaluru,Consumer,Completed,Wallet
O008972,2024-02-04,C00200,West,Mumbai,Home Office,Completed,Net Banking
O008973,2025-07-25,C00155,North,Lucknow,Consumer,Completed,Net Banking
O008974,2025-01-15,C00519,North,Delhi,Consumer,Completed,Net Banking
O008975,2025-04-03,C00493,North,Chandigarh,Corporate,Completed,Debit Card
O008976,2024-11-27,C00378,West,Pune,Home Office,Completed,Wallet
O008977,2024-04-06,C00742,South,Kochi,Consumer,Returned,Net Banking
O008978,2023-11-13,C00490,South,Hyderabad,Consumer,Completed,Wallet
O008979,2024-10-08,C00693,North,Chandigarh,Consumer,Completed,Net Banking
O008980,2024-08-05,C00523,West,Mumbai,Consumer,Completed,Credit Card
O008981,2024-04-02,C00398,South,Kochi,Corporate,Completed,Net Banking
O008982,2025-05-20,C00383,East,Bhubaneswar,Corporate,Completed,Debit Card
O008983,2023-03-16,C00397,South,Bengaluru,Consumer,Completed,UPI
O008984,2025-05-26,C00324,South,Kochi,Consumer,Completed,Wallet
O008985,2023-04-24,C00032,West,Mumbai,Consumer,Completed,Debit Card
O008986,2025-10-08,C00046,North,Lucknow,Consumer,Returned,Net Banking
O008987,2025-03-12,C00532,South,Hyderabad,Consumer,Completed,Net Banking
O008988,2024-02-20,C00522,North,Chandigarh,Consumer,Completed,Net Banking
O008989,2024-01-01,C00126,East,Kolkata,Consumer,Completed,Credit Card
O008990,2023-06-28,C00286,South,Bengaluru,Consumer,Completed,Net Banking
O008991,2025-05-07,C00167,South,Chennai,Home Office,Cancelled,UPI
O008992,2025-09-27,C00624,South,Hyderabad,Consumer,Completed,Credit Card
O008993,2025-04-26,C00584,East,Guwahati,Consumer,Completed,Debit Card
O008994,2025-07-30,C00029,North,Chandigarh,Corporate,Completed,Net Banking
O008995,2023-08-31,C00381,South,Hyderabad,Home Office,Completed,Net Banking
O008996,2023-08-14,C00441,South,Bengaluru,Consumer,Completed,Debit Card
O008997,2024-11-25,C00042,East,Guwahati,Consumer,Completed,Credit Card
O008998,2025-05-15,C00670,North,Jaipur,Consumer,Completed,UPI
O008999,2024-11-27,C00366,North,Chandigarh,Consumer,Completed,Debit Card
O009000,2025-03-17,C00567,West,Ahmedabad,Consumer,Returned,UPI
O009001,2025-12-27,C00692,North,Chandigarh,Consumer,Completed,Wallet
O009002,2025-01-15,C00237,South,Chennai,Home Office,Completed,Credit Card
O009003,2023-01-28,C00549,South,Kochi,Consumer,Completed,UPI
O009004,2024-06-13,C00090,East,Guwahati,Consumer,Completed,Net Banking
O009005,2023-06-02,C00490,South,Hyderabad,Consumer,Completed,UPI
O009006,2024-02-17,C00641,North,Delhi,Corporate,Completed,Net Banking
O009007,2023-06-30,C00548,East,Bhubaneswar,Consumer,Completed,Wallet
O009008,2023-02-10,C00380,West,Mumbai,Home Office,Completed,Debit Card
O009009,2025-12-06,C00224,East,Patna,Home Office,Completed,Credit Card
O009010,2024-09-06,C00478,South,Chennai,Consumer,Completed,Wallet
O009011,2023-10-19,C00234,West,Ahmedabad,Consumer,Completed,Debit Card
O009012,2024-11-20,C00542,West,Ahmedabad,Consumer,Completed,UPI
O009013,2024-10-22,C00179,East,Guwahati,Home Office,Completed,Net Banking
O009014,2025-11-26,C00651,West,Surat,Consumer,Completed,Credit Card
O009015,2025-06-08,C00208,North,Delhi,Corporate,Completed,UPI
O009016,2025-04-22,C00651,West,Surat,Consumer,Completed,Credit Card
O009017,2023-07-02,C00065,East,Kolkata,Home Office,Completed,Net Banking
O009018,2024-05-26,C00603,North,Delhi,Consumer,Completed,UPI
O009019,2023-05-03,C00116,South,Kochi,Consumer,Completed,UPI
O009020,2025-05-27,C00669,West,Pune,Home Office,Completed,Net Banking
O009021,2024-01-13,C00404,North,Jaipur,Consumer,Completed,Credit Card
O009022,2025-01-27,C00058,West,Surat,Consumer,Completed,Wallet
O009023,2023-09-21,C00384,South,Kochi,Corporate,Completed,Wallet
O009024,2025-07-12,C00171,North,Lucknow,Consumer,Completed,Debit Card
O009025,2025-01-27,C00099,West,Ahmedabad,Consumer,Completed,Credit Card
O009026,2023-09-02,C00748,North,Delhi,Consumer,Completed,UPI
O009027,2025-09-05,C00496,North,Jaipur,Consumer,Completed,Net Banking
O009028,2023-03-25,C00700,East,Patna,Home Office,Completed,Debit Card
O009029,2024-04-07,C00087,South,Kochi,Home Office,Completed,UPI
O009030,2025-04-12,C00334,South,Chennai,Consumer,Completed,Net Banking
O009031,2024-02-28,C00637,East,Kolkata,Home Office,Completed,UPI
O009032,2023-02-05,C00486,North,Chandigarh,Corporate,Completed,Credit Card
O009033,2024-01-24,C00374,South,Kochi,Consumer,Completed,Net Banking
O009034,2025-10-28,C00258,North,Lucknow,Consumer,Completed,Net Banking
O009035,2023-03-28,C00081,West,Pune,Corporate,Completed,Debit Card
O009036,2023-09-20,C00528,East,Kolkata,Consumer,Completed,Debit Card
O009037,2025-12-15,C00131,West,Ahmedabad,Corporate,Completed,UPI
O009038,2023-06-07,C00280,South,Hyderabad,Home Office,Completed,Credit Card
O009039,2023-05-30,C00429,North,Delhi,Consumer,Completed,Debit Card
O009040,2025-12-17,C00025,North,Chandigarh,Consumer,Completed,Net Banking
O009041,2025-05-27,C00508,North,Delhi,Consumer,Completed,Credit Card
O009042,2025-08-24,C00343,North,Lucknow,Corporate,Completed,Net Banking
O009043,2024-08-18,C00159,South,Chennai,Consumer,Completed,Wallet
O009044,2025-11-27,C00567,West,Ahmedabad,Consumer,Completed,Wallet
O009045,2024-05-18,C00212,West,Surat,Corporate,Completed,Debit Card
O009046,2023-12-19,C00567,West,Ahmedabad,Consumer,Completed,Debit Card
O009047,2024-07-30,C00163,West,Mumbai,Consumer,Completed,Debit Card
O009048,2025-11-12,C00561,East,Kolkata,Consumer,Completed,Wallet
O009049,2023-02-28,C00284,South,Hyderabad,Consumer,Completed,Credit Card
O009050,2025-01-08,C00581,East,Kolkata,Home Office,Completed,UPI
O009051,2024-05-31,C00555,South,Hyderabad,Home Office,Completed,Wallet
O009052,2025-04-22,C00060,West,Surat,Corporate,Completed,Wallet
O009053,2024-09-06,C00204,East,Bhubaneswar,Consumer,Completed,UPI
O009054,2025-01-21,C00323,North,Lucknow,Home Office,Completed,Net Banking
O009055,2023-06-12,C00175,East,Bhubaneswar,Corporate,Completed,Net Banking
O009056,2023-05-07,C00180,East,Guwahati,Consumer,Completed,Debit Card
O009057,2024-12-13,C00653,West,Mumbai,Consumer,Completed,Debit Card
O009058,2024-10-30,C00547,East,Patna,Consumer,Completed,Wallet
O009059,2025-09-11,C00205,North,Jaipur,Corporate,Completed,Debit Card
O009060,2025-02-17,C00151,West,Ahmedabad,Consumer,Completed,Net Banking
O009061,2024-10-22,C00500,South,Kochi,Consumer,Completed,UPI
O009062,2023-03-03,C00043,South,Chennai,Consumer,Completed,Net Banking
O009063,2024-01-01,C00217,North,Chandigarh,Home Office,Completed,Debit Card
O009064,2025-10-06,C00377,West,Ahmedabad,Consumer,Completed,Net Banking
O009065,2024-03-13,C00737,East,Patna,Consumer,Completed,Credit Card
O009066,2023-07-17,C00192,East,Guwahati,Consumer,Completed,Debit Card
O009067,2025-05-29,C00235,East,Kolkata,Corporate,Completed,Wallet
O009068,2025-11-04,C00162,West,Ahmedabad,Corporate,Completed,Credit Card
O009069,2023-11-21,C00341,North,Lucknow,Consumer,Completed,Wallet
O009070,2023-10-22,C00035,South,Hyderabad,Consumer,Completed,Credit Card
O009071,2024-07-12,C00177,North,Delhi,Consumer,Completed,Debit Card
O009072,2023-07-20,C00310,East,Patna,Consumer,Completed,Wallet
O009073,2025-07-02,C00432,South,Kochi,Home Office,Completed,Net Banking
O009074,2023-09-02,C00363,West,Pune,Consumer,Completed,Credit Card
O009075,2025-12-08,C00100,North,Lucknow,Consumer,Completed,Net Banking
O009076,2023-08-16,C00296,East,Guwahati,Consumer,Completed,Credit Card
O009077,2024-04-17,C00490,South,Hyderabad,Consumer,Completed,Debit Card
O009078,2023-03-17,C00369,East,Patna,Corporate,Completed,Credit Card
O009079,2024-11-12,C00469,East,Bhubaneswar,Consumer,Completed,Debit Card
O009080,2024-09-17,C00394,East,Guwahati,Consumer,Completed,Debit Card
O009081,2024-08-17,C00486,North,Chandigarh,Corporate,Completed,Debit Card
O009082,2024-05-29,C00634,South,Hyderabad,Home Office,Completed,Debit Card
O009083,2024-04-10,C00123,West,Mumbai,Consumer,Completed,Credit Card
O009084,2023-09-24,C00436,East,Kolkata,Home Office,Completed,Credit Card
O009085,2024-02-20,C00541,North,Delhi,Consumer,Completed,Debit Card
O009086,2023-04-17,C00558,South,Chennai,Consumer,Completed,Wallet
O009087,2023-05-04,C00077,South,Kochi,Home Office,Completed,Debit Card
O009088,2023-08-12,C00727,East,Patna,Home Office,Completed,Wallet
O009089,2025-05-26,C00721,West,Pune,Consumer,Completed,Wallet
O009090,2025-06-06,C00604,South,Kochi,Corporate,Completed,Debit Card
O009091,2023-10-31,C00430,East,Patna,Consumer,Completed,Debit Card
O009092,2023-11-08,C00583,West,Ahmedabad,Corporate,Completed,Credit Card
O009093,2023-11-16,C00483,South,Bengaluru,Consumer,Completed,Net Banking
O009094,2025-10-11,C00028,East,Guwahati,Consumer,Completed,UPI
O009095,2023-04-15,C00438,West,Ahmedabad,Consumer,Completed,Debit Card
O009096,2025-09-17,C00642,East,Patna,Home Office,Completed,Credit Card
O009097,2024-12-02,C00053,West,Surat,Home Office,Completed,Wallet
O009098,2024-12-18,C00432,South,Kochi,Home Office,Completed,Net Banking
O009099,2024-11-04,C00152,East,Guwahati,Corporate,Completed,Net Banking
O009100,2023-05-19,C00203,West,Ahmedabad,Corporate,Completed,Credit Card
O009101,2023-08-06,C00197,West,Pune,Consumer,Completed,Net Banking
O009102,2023-05-24,C00457,South,Hyderabad,Home Office,Completed,Wallet
O009103,2024-11-25,C00635,East,Patna,Corporate,Completed,Debit Card
O009104,2025-05-16,C00727,East,Patna,Home Office,Completed,Debit Card
O009105,2023-12-22,C00374,South,Kochi,Consumer,Completed,Net Banking
O009106,2023-10-10,C00241,East,Patna,Consumer,Completed,Net Banking
O009107,2023-11-18,C00557,East,Kolkata,Home Office,Completed,Net Banking
O009108,2024-04-14,C00308,West,Mumbai,Consumer,Completed,Credit Card
O009109,2025-10-25,C00649,South,Kochi,Home Office,Completed,Wallet
O009110,2024-11-06,C00691,North,Delhi,Consumer,Completed,Wallet
O009111,2024-01-18,C00445,East,Bhubaneswar,Corporate,Completed,Net Banking
O009112,2025-12-11,C00318,South,Kochi,Consumer,Completed,UPI
O009113,2025-10-03,C00285,West,Pune,Consumer,Completed,Credit Card
O009114,2024-01-10,C00524,North,Jaipur,Consumer,Completed,Credit Card
O009115,2025-12-21,C00432,South,Kochi,Home Office,Completed,Net Banking
O009116,2024-10-23,C00040,North,Chandigarh,Consumer,Completed,Net Banking
O009117,2023-03-25,C00153,West,Mumbai,Consumer,Completed,Wallet
O009118,2023-08-29,C00635,East,Patna,Corporate,Completed,UPI
O009119,2025-08-24,C00443,East,Kolkata,Consumer,Completed,Credit Card
O009120,2025-02-22,C00576,North,Delhi,Consumer,Completed,Net Banking
O009121,2024-07-31,C00459,South,Chennai,Consumer,Completed,Credit Card
O009122,2025-07-20,C00391,South,Chennai,Home Office,Completed,Wallet
O009123,2024-12-08,C00035,South,Hyderabad,Consumer,Completed,Net Banking
O009124,2023-09-04,C00391,South,Chennai,Home Office,Completed,Debit Card
O009125,2023-05-30,C00601,East,Bhubaneswar,Consumer,Completed,Net Banking
O009126,2023-11-29,C00478,South,Chennai,Consumer,Completed,Credit Card
O009127,2025-09-19,C00582,South,Bengaluru,Consumer,Completed,Net Banking
O009128,2023-02-15,C00322,South,Bengaluru,Consumer,Completed,Wallet
O009129,2025-03-13,C00290,West,Mumbai,Consumer,Completed,Net Banking
O009130,2023-09-16,C00018,West,Mumbai,Home Office,Completed,Wallet
O009131,2024-05-14,C00746,North,Chandigarh,Consumer,Completed,Debit Card
O009132,2025-09-19,C00516,South,Bengaluru,Consumer,Returned,Debit Card
O009133,2023-07-31,C00215,East,Kolkata,Consumer,Completed,UPI
O009134,2024-05-11,C00210,North,Chandigarh,Consumer,Completed,UPI
O009135,2023-02-06,C00745,North,Chandigarh,Consumer,Completed,Net Banking
O009136,2023-08-03,C00283,East,Bhubaneswar,Home Office,Completed,Net Banking
O009137,2024-06-20,C00434,East,Guwahati,Home Office,Completed,Net Banking
O009138,2025-06-23,C00329,North,Chandigarh,Home Office,Completed,UPI
O009139,2025-01-12,C00484,West,Mumbai,Consumer,Completed,Net Banking
O009140,2024-09-04,C00351,North,Chandigarh,Consumer,Completed,Wallet
O009141,2023-09-25,C00217,North,Chandigarh,Home Office,Completed,UPI
O009142,2023-03-25,C00636,East,Guwahati,Consumer,Completed,Wallet
O009143,2025-04-30,C00483,South,Bengaluru,Consumer,Completed,Net Banking
O009144,2024-12-23,C00093,East,Kolkata,Consumer,Completed,Credit Card
O009145,2023-04-17,C00334,South,Chennai,Consumer,Completed,Wallet
O009146,2025-04-13,C00484,West,Mumbai,Consumer,Completed,Credit Card
O009147,2023-01-14,C00660,South,Bengaluru,Consumer,Completed,Credit Card
O009148,2023-12-03,C00117,West,Surat,Consumer,Completed,Credit Card
O009149,2025-10-23,C00389,North,Delhi,Consumer,Completed,UPI
O009150,2023-03-01,C00531,North,Jaipur,Consumer,Completed,Credit Card
O009151,2025-04-05,C00159,South,Chennai,Consumer,Completed,Credit Card
O009152,2025-06-11,C00461,North,Jaipur,Corporate,Completed,Credit Card
O009153,2023-04-22,C00389,North,Delhi,Consumer,Completed,Credit Card
O009154,2023-12-14,C00577,East,Bhubaneswar,Home Office,Completed,Wallet
O009155,2024-01-13,C00517,North,Jaipur,Home Office,Completed,Net Banking
O009156,2025-12-23,C00098,East,Patna,Home Office,Completed,Debit Card
O009157,2023-10-11,C00622,West,Surat,Consumer,Completed,UPI
O009158,2024-01-15,C00093,East,Kolkata,Consumer,Completed,Wallet
O009159,2023-05-06,C00635,East,Patna,Corporate,Completed,Net Banking
O009160,2024-12-18,C00372,West,Surat,Consumer,Completed,Wallet
O009161,2023-06-13,C00134,East,Patna,Consumer,Completed,Debit Card
O009162,2025-10-30,C00215,East,Kolkata,Consumer,Completed,UPI
O009163,2024-10-23,C00044,East,Kolkata,Consumer,Completed,Debit Card
O009164,2023-05-03,C00163,West,Mumbai,Consumer,Completed,Debit Card
O009165,2023-05-03,C00219,North,Jaipur,Home Office,Completed,UPI
O009166,2025-06-17,C00536,South,Bengaluru,Consumer,Completed,UPI
O009167,2023-07-10,C00340,North,Delhi,Home Office,Completed,Debit Card
O009168,2025-02-20,C00020,West,Mumbai,Home Office,Completed,Debit Card
O009169,2025-04-18,C00118,East,Guwahati,Corporate,Completed,Debit Card
O009170,2024-05-05,C00595,South,Chennai,Corporate,Completed,Net Banking
O009171,2024-11-18,C00545,South,Hyderabad,Consumer,Returned,Credit Card
O009172,2024-04-15,C00545,South,Hyderabad,Consumer,Completed,Debit Card
O009173,2023-01-28,C00005,East,Patna,Consumer,Completed,Credit Card
O009174,2024-12-30,C00078,East,Guwahati,Consumer,Completed,Debit Card
O009175,2025-12-16,C00677,South,Bengaluru,Corporate,Completed,Credit Card
O009176,2025-08-03,C00552,East,Bhubaneswar,Consumer,Completed,UPI
O009177,2023-03-11,C00018,West,Mumbai,Home Office,Completed,UPI
O009178,2025-08-26,C00712,South,Chennai,Corporate,Completed,Wallet
O009179,2025-03-10,C00091,North,Jaipur,Home Office,Completed,Net Banking
O009180,2023-02-13,C00131,West,Ahmedabad,Corporate,Completed,Wallet
O009181,2025-02-25,C00622,West,Surat,Consumer,Completed,Debit Card
O009182,2024-05-17,C00054,East,Bhubaneswar,Consumer,Completed,Net Banking
O009183,2024-09-01,C00070,North,Jaipur,Consumer,Completed,Net Banking
O009184,2023-12-11,C00162,West,Ahmedabad,Corporate,Completed,Debit Card
O009185,2023-07-16,C00745,North,Chandigarh,Consumer,Completed,Wallet
O009186,2024-04-22,C00538,West,Pune,Home Office,Completed,Debit Card
O009187,2023-06-12,C00229,West,Mumbai,Consumer,Completed,Wallet
O009188,2023-11-23,C00608,South,Bengaluru,Corporate,Completed,Net Banking
O009189,2023-08-29,C00007,East,Bhubaneswar,Corporate,Completed,Net Banking
O009190,2025-10-24,C00687,South,Hyderabad,Corporate,Completed,Net Banking
O009191,2025-12-10,C00595,South,Chennai,Corporate,Completed,Net Banking
O009192,2025-08-24,C00292,West,Mumbai,Corporate,Completed,UPI
O009193,2023-01-11,C00449,East,Guwahati,Home Office,Completed,Debit Card
O009194,2025-04-16,C00220,South,Chennai,Consumer,Completed,UPI
O009195,2025-05-02,C00480,South,Bengaluru,Consumer,Completed,Debit Card
O009196,2025-01-27,C00482,North,Lucknow,Home Office,Completed,Net Banking
O009197,2024-02-09,C00517,North,Jaipur,Home Office,Completed,Debit Card
O009198,2023-08-24,C00051,North,Chandigarh,Home Office,Completed,UPI
O009199,2025-10-12,C00445,East,Bhubaneswar,Corporate,Completed,Net Banking
O009200,2024-04-14,C00703,South,Hyderabad,Consumer,Completed,Credit Card
O009201,2024-02-03,C00358,West,Mumbai,Consumer,Completed,Wallet
O009202,2025-05-25,C00388,North,Lucknow,Home Office,Completed,Debit Card
O009203,2023-04-04,C00371,West,Surat,Consumer,Completed,Debit Card
O009204,2024-07-08,C00728,West,Mumbai,Corporate,Completed,Net Banking
O009205,2023-07-22,C00150,East,Patna,Corporate,Completed,UPI
O009206,2025-09-18,C00363,West,Pune,Consumer,Completed,Credit Card
O009207,2025-06-12,C00043,South,Chennai,Consumer,Completed,UPI
O009208,2024-10-14,C00560,East,Kolkata,Corporate,Completed,Debit Card
O009209,2025-10-05,C00481,South,Chennai,Corporate,Completed,Wallet
O009210,2025-07-07,C00281,South,Chennai,Home Office,Completed,Wallet
O009211,2025-08-12,C00383,East,Bhubaneswar,Corporate,Completed,Net Banking
O009212,2024-06-18,C00272,East,Guwahati,Corporate,Completed,Debit Card
O009213,2023-08-10,C00524,North,Jaipur,Consumer,Completed,Wallet
O009214,2023-06-10,C00719,South,Hyderabad,Consumer,Completed,UPI
O009215,2023-05-01,C00128,West,Mumbai,Consumer,Completed,UPI
O009216,2025-09-18,C00519,North,Delhi,Consumer,Completed,Net Banking
O009217,2025-02-12,C00540,East,Bhubaneswar,Consumer,Completed,UPI
O009218,2025-07-12,C00466,North,Delhi,Consumer,Completed,UPI
O009219,2025-09-07,C00580,South,Bengaluru,Corporate,Completed,Credit Card
O009220,2024-07-06,C00036,West,Surat,Consumer,Completed,Debit Card
O009221,2023-06-23,C00739,South,Bengaluru,Corporate,Completed,Debit Card
O009222,2025-06-13,C00382,East,Guwahati,Home Office,Completed,Wallet
O009223,2023-01-03,C00065,East,Kolkata,Home Office,Completed,Credit Card
O009224,2023-11-27,C00186,North,Delhi,Consumer,Completed,Net Banking
O009225,2024-11-04,C00564,East,Kolkata,Consumer,Completed,Credit Card
O009226,2023-10-01,C00097,East,Guwahati,Consumer,Completed,Credit Card
O009227,2024-09-27,C00529,South,Hyderabad,Home Office,Completed,UPI
O009228,2023-02-15,C00581,East,Kolkata,Home Office,Completed,Credit Card
O009229,2023-06-12,C00368,North,Jaipur,Home Office,Completed,Debit Card
O009230,2023-10-03,C00424,South,Chennai,Home Office,Completed,Debit Card
O009231,2025-04-18,C00298,West,Surat,Consumer,Completed,Net Banking
O009232,2025-01-19,C00545,South,Hyderabad,Consumer,Completed,Wallet
O009233,2023-06-21,C00429,North,Delhi,Consumer,Completed,Net Banking
O009234,2024-02-01,C00212,West,Surat,Corporate,Completed,UPI
O009235,2023-11-23,C00505,West,Pune,Home Office,Completed,Debit Card
O009236,2025-08-29,C00007,East,Bhubaneswar,Corporate,Completed,UPI
O009237,2023-06-20,C00183,South,Kochi,Consumer,Returned,Credit Card
O009238,2023-04-08,C00677,South,Bengaluru,Corporate,Completed,Net Banking
O009239,2025-06-05,C00004,East,Bhubaneswar,Corporate,Completed,UPI
O009240,2023-06-07,C00103,South,Bengaluru,Consumer,Completed,Credit Card
O009241,2024-01-22,C00089,East,Guwahati,Corporate,Completed,Debit Card
O009242,2024-08-12,C00016,West,Ahmedabad,Consumer,Completed,Debit Card
O009243,2024-08-29,C00489,West,Surat,Consumer,Completed,Wallet
O009244,2024-11-07,C00626,North,Jaipur,Corporate,Completed,Wallet
O009245,2023-07-09,C00086,West,Mumbai,Consumer,Completed,Wallet
O009246,2024-08-10,C00681,West,Surat,Corporate,Completed,Credit Card
O009247,2025-02-14,C00603,North,Delhi,Consumer,Completed,UPI
O009248,2023-01-23,C00272,East,Guwahati,Corporate,Completed,Debit Card
O009249,2024-10-21,C00636,East,Guwahati,Consumer,Completed,UPI
O009250,2025-02-18,C00732,East,Guwahati,Corporate,Completed,Net Banking
O009251,2025-03-13,C00336,East,Guwahati,Consumer,Returned,Wallet
O009252,2024-03-30,C00081,West,Pune,Corporate,Completed,Wallet
O009253,2023-04-15,C00744,South,Chennai,Consumer,Completed,Wallet
O009254,2024-09-26,C00620,North,Jaipur,Consumer,Completed,UPI
O009255,2023-05-17,C00338,East,Patna,Consumer,Completed,UPI
O009256,2023-02-06,C00750,East,Bhubaneswar,Home Office,Completed,Wallet
O009257,2024-06-27,C00433,West,Ahmedabad,Consumer,Completed,Credit Card
O009258,2025-10-17,C00303,North,Delhi,Consumer,Completed,UPI
O009259,2024-12-04,C00453,East,Patna,Consumer,Completed,Wallet
O009260,2023-02-11,C00321,West,Surat,Consumer,Completed,UPI
O009261,2023-05-28,C00744,South,Chennai,Consumer,Completed,Debit Card
O009262,2025-07-10,C00246,East,Guwahati,Consumer,Completed,Net Banking
O009263,2023-02-18,C00336,East,Guwahati,Consumer,Completed,Credit Card
O009264,2025-12-02,C00108,East,Kolkata,Corporate,Completed,Credit Card
O009265,2024-05-08,C00724,South,Kochi,Home Office,Completed,Net Banking
O009266,2024-07-23,C00416,South,Kochi,Consumer,Completed,Credit Card
O009267,2025-03-02,C00492,South,Kochi,Consumer,Completed,Credit Card
O009268,2023-12-09,C00062,West,Mumbai,Home Office,Completed,Credit Card
O009269,2024-08-08,C00232,North,Delhi,Consumer,Completed,Net Banking
O009270,2023-11-02,C00061,South,Kochi,Home Office,Completed,UPI
O009271,2024-03-20,C00139,East,Bhubaneswar,Consumer,Completed,Net Banking
O009272,2023-07-25,C00253,South,Chennai,Corporate,Completed,Credit Card
O009273,2024-09-17,C00611,East,Guwahati,Consumer,Completed,UPI
O009274,2025-11-04,C00053,West,Surat,Home Office,Completed,Credit Card
O009275,2024-07-27,C00058,West,Surat,Consumer,Completed,Credit Card
O009276,2024-12-30,C00324,South,Kochi,Consumer,Completed,Wallet
O009277,2023-03-15,C00252,South,Kochi,Consumer,Completed,Net Banking
O009278,2025-12-28,C00331,West,Ahmedabad,Consumer,Completed,Wallet
O009279,2024-09-30,C00476,East,Kolkata,Home Office,Completed,Wallet
O009280,2025-08-06,C00025,North,Chandigarh,Consumer,Completed,Debit Card
O009281,2025-12-27,C00544,East,Kolkata,Consumer,Completed,Net Banking
O009282,2024-03-24,C00308,West,Mumbai,Consumer,Completed,UPI
O009283,2023-08-08,C00087,South,Kochi,Home Office,Returned,Net Banking
O009284,2024-05-31,C00735,South,Bengaluru,Consumer,Completed,Net Banking
O009285,2025-06-29,C00424,South,Chennai,Home Office,Completed,Debit Card
O009286,2023-06-27,C00526,West,Pune,Corporate,Completed,Credit Card
O009287,2025-01-19,C00633,East,Patna,Corporate,Completed,Debit Card
O009288,2024-11-20,C00491,East,Guwahati,Consumer,Completed,UPI
O009289,2024-05-12,C00471,North,Chandigarh,Consumer,Completed,Credit Card
O009290,2023-02-18,C00148,South,Bengaluru,Consumer,Completed,Wallet
O009291,2023-12-25,C00151,West,Ahmedabad,Consumer,Completed,Wallet
O009292,2025-04-27,C00373,West,Pune,Corporate,Completed,Wallet
O009293,2025-04-26,C00579,West,Mumbai,Consumer,Completed,Wallet
O009294,2025-11-09,C00481,South,Chennai,Corporate,Completed,UPI
O009295,2023-06-26,C00406,South,Chennai,Consumer,Completed,Credit Card
O009296,2024-10-17,C00078,East,Guwahati,Consumer,Completed,Wallet
O009297,2025-03-06,C00255,East,Guwahati,Consumer,Completed,Credit Card
O009298,2023-04-24,C00127,South,Chennai,Corporate,Completed,UPI
O009299,2025-03-22,C00221,South,Bengaluru,Corporate,Completed,Net Banking
O009300,2023-05-25,C00664,West,Pune,Consumer,Completed,UPI
O009301,2023-06-01,C00539,North,Jaipur,Consumer,Cancelled,Debit Card
O009302,2025-04-25,C00230,South,Chennai,Consumer,Completed,Wallet
O009303,2025-08-25,C00370,South,Kochi,Consumer,Completed,UPI
O009304,2024-07-31,C00638,North,Jaipur,Corporate,Completed,UPI
O009305,2025-12-17,C00719,South,Hyderabad,Consumer,Completed,Credit Card
O009306,2024-07-01,C00400,East,Patna,Consumer,Completed,Debit Card
O009307,2024-03-11,C00384,South,Kochi,Corporate,Completed,Credit Card
O009308,2023-01-17,C00370,South,Kochi,Consumer,Completed,Wallet
O009309,2023-10-24,C00026,North,Chandigarh,Consumer,Completed,UPI
O009310,2025-10-04,C00412,South,Kochi,Home Office,Returned,Credit Card
O009311,2025-12-24,C00573,North,Chandigarh,Consumer,Completed,UPI
O009312,2023-07-19,C00338,East,Patna,Consumer,Completed,Net Banking
O009313,2025-11-20,C00477,West,Mumbai,Consumer,Completed,UPI
O009314,2025-06-15,C00439,East,Guwahati,Corporate,Completed,Net Banking
O009315,2024-05-08,C00452,South,Kochi,Consumer,Completed,Debit Card
O009316,2024-11-15,C00640,South,Kochi,Consumer,Completed,Debit Card
O009317,2023-10-13,C00667,West,Surat,Corporate,Completed,Credit Card
O009318,2025-08-26,C00119,East,Kolkata,Consumer,Completed,Credit Card
O009319,2024-12-09,C00087,South,Kochi,Home Office,Completed,Credit Card
O009320,2025-07-27,C00747,South,Hyderabad,Consumer,Completed,Debit Card
O009321,2025-11-19,C00565,East,Kolkata,Consumer,Completed,Debit Card
O009322,2024-03-14,C00527,West,Ahmedabad,Consumer,Completed,Net Banking
O009323,2024-04-02,C00107,West,Mumbai,Consumer,Completed,Debit Card
O009324,2025-09-12,C00460,South,Bengaluru,Consumer,Completed,Credit Card
O009325,2023-09-01,C00040,North,Chandigarh,Consumer,Completed,Wallet
O009326,2023-07-28,C00106,North,Jaipur,Corporate,Completed,Wallet
O009327,2025-11-30,C00214,North,Delhi,Corporate,Returned,Debit Card
